,Unnamed: 0,name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity,solar_system_name,planet_discover_method,planet_orbital_inclination,planet_density,right_ascension,ra,declination,host_temperature,host_mass,host_radius
3299,3299,Kepler-618 b,3637.0,7.27 Earths,14.804,2016,Neptune-like,0.232 x Jupiter,Unknown,3.6 days,0.0,Kepler-616,Transit,,,19h39m57.39s,294.989131,+46d50m18.0s,5753.0,0.98,0.97
3300,3300,Kepler-619 b,3624.0,10.1 Earths,14.67,2016,Neptune-like,0.282 x Jupiter,Unknown,5.4 days,0.0,Kepler-617,Transit,,,18h54m57.77s,283.74071,+47d30m58.7s,3712.0,0.51,0.48
3301,3301,Kepler-619 c,3624.0,3.5 Earths,14.67,2016,Super Earth,1.69 x Earth,Unknown,1.2 days,0.0,Kepler-618,Transit,,,19h04m59.96s,286.249817,+48d03m39.4s,5860.0,1.05,1.08
3302,3302,Kepler-61 b,1103.0,5.27 Earths,15.043,2013,Neptune-like,2.15 x Earth,0.24861 AU,59.9 days,< 0.25,Kepler-619,Transit,,,19h23m23.77s,290.849058,+48d24m57.7s,5980.0,1.09,1.11
3303,3303,Kepler-620 b,4048.0,11 Earths,14.638,2016,Neptune-like,0.296 x Jupiter,Unknown,12.9 days,0.0,Kepler-619,Transit,,,19h23m23.77s,290.849058,+48d24m57.7s,5980.0,1.09,1.11
3304,3304,Kepler-621 b,1269.0,5.9 Earths,14.896,2016,Neptune-like,0.205 x Jupiter,Unknown,2.6 days,0.0,Kepler-62,Transit,89.2,,18h52m51.06s,283.212747,+45d20m59.5s,4925.0,0.69,0.64
3305,3305,Kepler-622 b,845.0,5.18 Earths,14.652,2016,Neptune-like,2.13 x Earth,Unknown,14.3 days,0.0,Kepler-62,Transit,89.7,,18h52m51.06s,283.212747,+45d20m59.5s,4925.0,0.69,0.64
3306,3306,Kepler-623 b,2645.0,9.32 Earths,14.963,2016,Neptune-like,0.269 x Jupiter,Unknown,9.1 days,0.0,Kepler-62,Transit,89.7,,18h52m51.06s,283.212747,+45d20m59.5s,4925.0,0.69,0.64
3307,3307,Kepler-624 b,2385.0,5.95 Earths,13.457,2016,Neptune-like,0.206 x Jupiter,Unknown,14.6 days,0.0,Kepler-62,Transit,89.98,,18h52m51.06s,283.212747,+45d20m59.5s,4925.0,0.69,0.64
3308,3308,Kepler-625 b,1638.0,4.62 Earths,13.264,2016,Super Earth,1.99 x Earth,Unknown,7.8 days,0.0,Kepler-62,Transit,89.9,,18h52m51.06s,283.212747,+45d20m59.5s,4925.0,0.69,0.64
3309,3309,Kepler-625 c,1638.0,1.16 Earths,13.264,2016,Super Earth,1.05 x Earth,Unknown,4.2 days,0.0,Kepler-620,Transit,,,19h24m38.25s,291.159391,+51d20m05.5s,6155.0,1.15,1.22
3310,3310,Kepler-626 b,2251.0,5.86 Earths,13.943,2016,Neptune-like,0.204 x Jupiter,Unknown,14.5 days,0.0,Kepler-621,Transit,,,19h23m42.55s,290.927286,+39d54m50.9s,4521.0,0.72,0.68
3311,3311,Kepler-627 b,3728.0,13.4 Earths,13.949,2016,Neptune-like,0.333 x Jupiter,Unknown,40.7 days,0.0,Kepler-622,Transit,,,18h57m54.83s,284.478472,+40d55m59.2s,4201.0,0.64,0.61
3312,3312,Kepler-628 b,1889.0,0.168 Jupiters,13.056,2016,Gas Giant,0.749 x Jupiter,Unknown,15.5 days,0.0,Kepler-623,Transit,,,19h47m56.81s,296.986721,+47d28m38.6s,5443.0,0.9,0.86
3313,3313,Kepler-629 b,1249.0,2.48 Earths,13.358,2016,Super Earth,1.38 x Earth,Unknown,7.2 days,0.0,Kepler-624,Transit,,,19h40m46.41s,295.193389,+39d32m22.8s,6117.0,1.1,1.18
3314,3314,Kepler-62 b,1200.0,9 Earths,13.72,2013,Super Earth,1.31 x Earth,0.0553 AU,5.7 days,0.0,Kepler-625,Transit,,,19h28m36.11s,292.150459,+39d38m15.3s,5789.0,1.04,0.96
3315,3315,Kepler-62 c,1200.0,4 Earths,13.72,2013,Terrestrial,0.54 x Earth,0.0929 AU,12.4 days,0.0,Kepler-625,Transit,,,19h28m36.11s,292.150459,+39d38m15.3s,5789.0,1.04,0.96
3316,3316,Kepler-62 d,1200.0,14 Earths,13.72,2013,Neptune-like,1.95 x Earth,0.12 AU,18.2 days,0.0,Kepler-626,Transit,,,19h14m47.68s,288.698651,+39d42m29.8s,5813.0,1.01,1.05
3317,3317,Kepler-62 e,1200.0,36 Earths,13.72,2013,Super Earth,1.61 x Earth,0.427 AU,122.4 days,0.0,Kepler-627,Transit,,,19h28m25.03s,292.104279,+39d46m04.5s,6424.0,1.3,1.49
3318,3318,Kepler-62 f,1200.0,35 Earths,13.72,2013,Super Earth,1.41 x Earth,0.718 AU,267.3 days,0.0,Kepler-628,Transit,,,19h21m47.82s,290.449257,+39d51m17.3s,5721.0,1.0,1.28
3319,3319,Kepler-630 b,2143.0,10.2 Earths,13.852,2016,Neptune-like,0.284 x Jupiter,Unknown,161.5 days,0.0,Kepler-629,Transit,,,19h17m40.28s,289.417832,+39d56m42.0s,5444.0,0.93,0.84
3320,3320,Kepler-631 b,2750.0,8.75 Earths,13.493,2016,Neptune-like,0.259 x Jupiter,Unknown,18 days,0.0,Kepler-63,Transit,87.806,3.0,19h16m54.28s,289.226179,+49d32m53.5s,5576.0,0.98,0.9
3321,3321,Kepler-632 b,1138.0,5.52 Earths,13.332,2016,Neptune-like,2.21 x Earth,Unknown,31 days,0.0,Kepler-630,Transit,,,19h33m42.49s,293.427043,+39d56m32.8s,5829.0,1.02,1.04
3322,3322,Kepler-633 b,2068.0,3.29 Earths,13.716,2016,Super Earth,1.63 x Earth,Unknown,8.5 days,0.0,Kepler-631,Transit,,,19h47m32.58s,296.885757,+40d13m41.6s,6185.0,1.24,1.33
3323,3323,Kepler-634 b,2469.0,4.23 Earths,13.492,2016,Super Earth,1.89 x Earth,Unknown,5.2 days,0.0,Kepler-632,Transit,,,19h49m00.63s,297.252613,+40d17m19.0s,5322.0,0.91,0.84
3324,3324,Kepler-635 b,2694.0,7.46 Earths,13.264,2016,Neptune-like,0.236 x Jupiter,Unknown,23.4 days,0.0,Kepler-633,Transit,,,19h40m52.18s,295.217437,+40d35m32.1s,5899.0,1.02,1.15
